dataset,model,model_id,num_experts,variant,prob_expert,unc_gating,features,seq_len,label_len,pred_len,seed,method,coverage,width,median_width,q_mean,alpha,window_size,window_source,retrains,unbounded,mse,mae,n_runs_seen,coverage_min,coverage_max,width_min,width_max,rerun_disagrees,d_model,n_heads,e_layers,d_layers,d_ff,expand,d_conv,factor,embed,distil,des,itr,method_params,source,all_sources,setting
ETTh1,DLinear,test,3,MOGU,1,1,M,96,48,96,4023,cpvs,0.9069,1.7765,,1.4908,0.1,1000,"code, run dated after 2026-01-22",,,0.383621,0.398829,2,0.9069,0.9069,1.7765,1.7765,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,Adaptive CPVS (Delayed),logs/all_ett9.log,logs/all_ett7.log;logs/all_ett9.log,long_term_forecast_test_DLinear_ETTh1_ne3_pe1_ug1_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4023
ETTh1,DLinear,test,3,MOGU,1,1,M,96,48,96,4023,standard_cp,0.9056,1.9503,,0.9751,0.1,1000,"code, run dated after 2026-01-22",,,0.383621,0.398829,1,0.9056,0.9056,1.9503,1.9503,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,Standard CP,logs/all_ett7.log,logs/all_ett7.log,long_term_forecast_test_DLinear_ETTh1_ne3_pe1_ug1_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4023
ETTh1,DLinear,test,3,MOGU,1,1,M,96,48,96,4024,aleatoric_only,0.9066,1.7676,,2.5494,0.1,1000,"code, run dated after 2026-01-22",,,0.383038,0.397868,2,0.9066,0.9066,1.7676,1.7676,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,Aleatoric Only CP,logs/all_ett8.log,logs/all_ett7.log;logs/all_ett8.log,long_term_forecast_test_DLinear_ETTh1_ne3_pe1_ug1_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4024
ETTh1,DLinear,test,3,MOGU,1,1,M,96,48,96,4024,cpvs,0.9062,1.7621,,1.4877,0.1,1000,"code, run dated after 2026-01-22",,,0.383038,0.397868,2,0.9062,0.9062,1.7621,1.7621,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,Adaptive CPVS (Delayed),logs/all_ett8.log,logs/all_ett7.log;logs/all_ett8.log,long_term_forecast_test_DLinear_ETTh1_ne3_pe1_ug1_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4024
ETTh1,DLinear,test,3,MOGU,1,1,M,96,48,96,4024,standard_cp,0.9056,1.9483,,0.9742,0.1,1000,"code, run dated after 2026-01-22",,,0.383038,0.397868,2,0.9056,0.9056,1.9483,1.9483,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,Standard CP,logs/all_ett8.log,logs/all_ett7.log;logs/all_ett8.log,long_term_forecast_test_DLinear_ETTh1_ne3_pe1_ug1_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4024
ETTh1,DLinear,test,3,MOGU,1,1,M,96,48,96,4025,cpvs,0.9068,1.7614,,1.4924,0.1,1000,"code, run dated after 2026-01-22",,,0.383050,0.398158,1,0.9068,0.9068,1.7614,1.7614,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,Adaptive CPVS (Delayed),logs/all_ett20.log,logs/all_ett20.log,long_term_forecast_test_DLinear_ETTh1_ne3_pe1_ug1_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4025
ETTh1,DLinear,cqr,4,MOE,0,0,M,96,48,96,4021,cqr_quantile,0.8861,3.3462,,0.3818,0.1,,unknown - run cannot be dated,,,1.248893,0.849195,1,0.8861,0.8861,3.3462,3.3462,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,"CQR Quantile alpha=0.1, Delayed Update",result_calibration_cqr_quantile.txt,result_calibration_cqr_quantile.txt,long_term_forecast_cqr_DLinear_ETTh1_ne4_pe0_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4021
ETTh1,DLinear,cqr,4,MOE,0,0,M,96,48,96,4021,cqr_retrain,0.8910,2.5284,,0.2986,0.1,1000,recorded in the run output,29,,1.248893,0.849195,2,0.8910,0.8910,2.5284,2.5284,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,"Retrained CQR alpha=0.1, mode=finetune, window=1000, interval=96, epochs=3",result_calibration_cqr_retrain.txt,logs/run_tsf_ett_backbones_gpu1_20260806_163120.log;result_calibration_cqr_retrain.txt,long_term_forecast_cqr_DLinear_ETTh1_ne4_pe0_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4021
ETTh1,DLinear,test,4,MOE,0,0,M,96,48,96,4021,standard_cp,0.9035,1.9396,,0.9698,0.1,1000,"code, run dated after 2026-01-22",,,0.382460,0.402411,2,0.9035,0.9035,1.9396,1.9396,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,Standard CP with Sliding Window,result_calibration_mse_cp.txt,logs/run_tsf_ett_backbones_gpu1_20260806_163120.log;result_calibration_mse_cp.txt,long_term_forecast_test_DLinear_ETTh1_ne4_pe0_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4021
ETTh1,DLinear,test,4,MOG,1,0,M,96,48,96,4021,adaptive_window_cp,0.8821,1.7250,,2.7077,0.1,n/a,calibrator has no sliding window,,,0.387729,0.397941,2,0.8821,0.8821,1.7250,1.7250,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,Adaptive Window CP Delayed,result_calibration_adaptive_window_tsf.txt,logs/run_tsf_ett_backbones_gpu1_20260806_163120.log;result_calibration_adaptive_window_tsf.txt,long_term_forecast_test_DLinear_ETTh1_ne4_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4021
ETTh1,DLinear,test,4,MOG,1,0,M,96,48,96,4021,aleatoric_only,0.9008,1.7323,,2.5798,0.1,1000,"code, run dated after 2026-01-22",,,0.387729,0.397941,2,0.9008,0.9008,1.7323,1.7323,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,Aleatoric Only CP Delayed,result_calibration_aleatoric_only.txt,logs/run_tsf_ett_backbones_gpu1_20260806_163120.log;result_calibration_aleatoric_only.txt,long_term_forecast_test_DLinear_ETTh1_ne4_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4021
ETTh1,DLinear,test,4,MOG,1,0,M,96,48,96,4021,cp_aleatoric_scale,0.9008,1.7323,,2.5783,0.1,1000,"code, run dated after 2026-01-22",,,0.387729,0.397941,2,0.9008,0.9008,1.7323,1.7323,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,Aleatoric Scale CP Delayed,result_calibration_aleatoric_scale_tsf.txt,logs/run_tsf_ett_backbones_gpu1_20260806_163120.log;result_calibration_aleatoric_scale_tsf.txt,long_term_forecast_test_DLinear_ETTh1_ne4_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4021
ETTh1,DLinear,test,4,MOG,1,0,M,96,48,96,4021,cpvs,0.9008,1.7323,,1.5300,0.1,1000,"code, run dated after 2026-01-22",,,0.387729,0.397941,2,0.9008,0.9008,1.7323,1.7323,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,Adaptive CPVS Delayed,result_calibration_cpvs.txt,logs/run_tsf_ett_backbones_gpu1_20260806_163120.log;result_calibration_cpvs.txt,long_term_forecast_test_DLinear_ETTh1_ne4_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4021
ETTh1,DLinear,test,4,MOG,1,0,M,96,48,96,4021,standard_cp,0.9024,1.9468,,0.9734,0.1,1000,"code, run dated after 2026-01-22",,,0.387729,0.397941,2,0.9024,0.9024,1.9468,1.9468,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,Standard CP with Sliding Window,result_calibration_mse_cp.txt,logs/run_tsf_ett_backbones_gpu1_20260806_163120.log;result_calibration_mse_cp.txt,long_term_forecast_test_DLinear_ETTh1_ne4_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4021
ETTh1,DLinear,cqr,5,MOE,0,0,M,96,48,96,4021,cqr_quantile,0.8863,3.3489,,0.3821,0.1,,unknown - run cannot be dated,,,1.252376,0.850526,1,0.8863,0.8863,3.3489,3.3489,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,"CQR Quantile alpha=0.1, Delayed Update",result_calibration_cqr_quantile.txt,result_calibration_cqr_quantile.txt,long_term_forecast_cqr_DLinear_ETTh1_ne5_pe0_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4021
ETTh1,DLinear,cqr,5,MOE,0,0,M,96,48,96,4021,cqr_retrain,0.8908,2.5363,,0.2994,0.1,1000,recorded in the run output,29,,1.252376,0.850526,2,0.8908,0.8908,2.5363,2.5363,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,"Retrained CQR alpha=0.1, mode=finetune, window=1000, interval=96, epochs=3",result_calibration_cqr_retrain.txt,logs/run_tsf_ett_backbones_gpu1_20260806_163120.log;result_calibration_cqr_retrain.txt,long_term_forecast_cqr_DLinear_ETTh1_ne5_pe0_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4021
ETTh1,DLinear,test,5,MOE,0,0,M,96,48,96,4021,standard_cp,0.9024,1.9317,,0.9659,0.1,1000,"code, run dated after 2026-01-22",,,0.380338,0.400634,2,0.9024,0.9024,1.9317,1.9317,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,Standard CP with Sliding Window,result_calibration_mse_cp.txt,logs/run_tsf_ett_backbones_gpu1_20260806_163120.log;result_calibration_mse_cp.txt,long_term_forecast_test_DLinear_ETTh1_ne5_pe0_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4021
ETTh1,DLinear,test,5,MOG,1,0,M,96,48,96,4021,adaptive_window_cp,0.8813,1.7332,,2.5621,0.1,n/a,calibrator has no sliding window,,,0.391200,0.402654,2,0.8813,0.8813,1.7332,1.7332,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,Adaptive Window CP Delayed,result_calibration_adaptive_window_tsf.txt,logs/run_tsf_ett_backbones_gpu1_20260806_163120.log;result_calibration_adaptive_window_tsf.txt,long_term_forecast_test_DLinear_ETTh1_ne5_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4021
ETTh1,DLinear,test,5,MOG,1,0,M,96,48,96,4021,aleatoric_only,0.9005,1.7480,,2.4791,0.1,1000,"code, run dated after 2026-01-22",,,0.391200,0.402654,2,0.9005,0.9005,1.7480,1.7480,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,Aleatoric Only CP Delayed,result_calibration_aleatoric_only.txt,logs/run_tsf_ett_backbones_gpu1_20260806_163120.log;result_calibration_aleatoric_only.txt,long_term_forecast_test_DLinear_ETTh1_ne5_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4021
ETTh1,DLinear,test,5,MOG,1,0,M,96,48,96,4021,cp_aleatoric_scale,0.9006,1.7481,,2.4766,0.1,1000,"code, run dated after 2026-01-22",,,0.391200,0.402654,2,0.9006,0.9006,1.7481,1.7481,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,Aleatoric Scale CP Delayed,result_calibration_aleatoric_scale_tsf.txt,logs/run_tsf_ett_backbones_gpu1_20260806_163120.log;result_calibration_aleatoric_scale_tsf.txt,long_term_forecast_test_DLinear_ETTh1_ne5_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4021
ETTh1,DLinear,test,5,MOG,1,0,M,96,48,96,4021,cpvs,0.9006,1.7479,,1.4937,0.1,1000,"code, run dated after 2026-01-22",,,0.391200,0.402654,2,0.9006,0.9006,1.7479,1.7479,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,Adaptive CPVS Delayed,result_calibration_cpvs.txt,logs/run_tsf_ett_backbones_gpu1_20260806_163120.log;result_calibration_cpvs.txt,long_term_forecast_test_DLinear_ETTh1_ne5_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4021
ETTh1,DLinear,test,5,MOG,1,0,M,96,48,96,4021,standard_cp,0.9018,1.9521,,0.9760,0.1,1000,"code, run dated after 2026-01-22",,,0.391200,0.402654,2,0.9018,0.9018,1.9521,1.9521,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,Standard CP with Sliding Window,result_calibration_mse_cp.txt,logs/run_tsf_ett_backbones_gpu1_20260806_163120.log;result_calibration_mse_cp.txt,long_term_forecast_test_DLinear_ETTh1_ne5_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4021
ETTh1,PatchTST,cqr,1,MOE,0,0,M,96,48,96,4021,cqr_quantile,0.8700,3.4979,,0.6077,0.1,,unknown - run cannot be dated,,,1.018841,0.807182,1,0.8700,0.8700,3.4979,3.4979,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,"CQR Quantile alpha=0.1, Delayed Update",result_calibration_cqr_quantile.txt,result_calibration_cqr_quantile.txt,long_term_forecast_cqr_PatchTST_ETTh1_ne1_pe0_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4021
ETTh1,PatchTST,cqr,1,MOE,0,0,M,96,48,96,4021,cqr_retrain,0.8767,2.2042,,0.4133,0.1,1000,recorded in the run output,29,,1.018841,0.807182,2,0.8767,0.8767,2.2042,2.2042,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,"Retrained CQR alpha=0.1, mode=finetune, window=1000, interval=96, epochs=3",result_calibration_cqr_retrain.txt,logs/run_tsf_ett_backbones_gpu1_20260806_163120.log;result_calibration_cqr_retrain.txt,long_term_forecast_cqr_PatchTST_ETTh1_ne1_pe0_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4021
ETTh1,PatchTST,test,1,MOE,0,0,M,96,48,96,4021,standard_cp,0.9025,1.9745,,0.9872,0.1,1000,"code, run dated after 2026-01-22",,,0.398012,0.415986,4,0.9025,0.9025,1.9745,1.9745,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,Standard CP with Sliding Window,result_calibration_mse_cp.txt,logs/gap_fill/train_ETTh1_PatchTST_ne1_MOE_pl96.log;logs/run_tsf_ett_backbones_gpu1_20260806_163120.log;result_calibration_mse_cp.txt,long_term_forecast_test_PatchTST_ETTh1_ne1_pe0_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4021
ETTh1,PatchTST,test,1,MOG,1,0,M,96,48,96,4021,adaptive_window_cp,0.8915,1.7669,,2.1030,0.1,n/a,calibrator has no sliding window,,,0.407491,0.419143,2,0.8915,0.8915,1.7669,1.7669,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,Adaptive Window CP Delayed,result_calibration_adaptive_window_tsf.txt,logs/run_tsf_ett_backbones_gpu1_20260806_163120.log;result_calibration_adaptive_window_tsf.txt,long_term_forecast_test_PatchTST_ETTh1_ne1_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4021
ETTh1,PatchTST,test,1,MOG,1,0,M,96,48,96,4021,aleatoric_only,0.9023,1.8149,,2.2580,0.1,1000,"code, run dated after 2026-01-22",,,0.407491,0.419143,2,0.9023,0.9023,1.8149,1.8149,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,Aleatoric Only CP Delayed,result_calibration_aleatoric_only.txt,logs/run_tsf_ett_backbones_gpu1_20260806_163120.log;result_calibration_aleatoric_only.txt,long_term_forecast_test_PatchTST_ETTh1_ne1_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4021
ETTh1,PatchTST,test,1,MOG,1,0,M,96,48,96,4021,cp_aleatoric_scale,0.9023,1.8149,,2.2580,0.1,1000,"code, run dated after 2026-01-22",,,0.407491,0.419143,2,0.9023,0.9023,1.8149,1.8149,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,Aleatoric Scale CP Delayed,result_calibration_aleatoric_scale_tsf.txt,logs/run_tsf_ett_backbones_gpu1_20260806_163120.log;result_calibration_aleatoric_scale_tsf.txt,long_term_forecast_test_PatchTST_ETTh1_ne1_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4021
ETTh1,PatchTST,test,1,MOG,1,0,M,96,48,96,4021,cpvs,0.9023,1.8149,,1.4104,0.1,1000,"code, run dated after 2026-01-22",,,0.407491,0.419143,4,0.9023,0.9023,1.8149,1.8149,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,Adaptive CPVS Delayed,result_calibration_cpvs.txt,logs/gap_fill/train_ETTh1_PatchTST_ne1_MOG_pl96.log;logs/run_tsf_ett_backbones_gpu1_20260806_163120.log;result_calibration_cpvs.txt,long_term_forecast_test_PatchTST_ETTh1_ne1_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4021
ETTh1,PatchTST,test,1,MOG,1,0,M,96,48,96,4021,standard_cp,0.9023,1.9786,,0.9893,0.1,1000,"code, run dated after 2026-01-22",,,0.407491,0.419143,4,0.9023,0.9023,1.9786,1.9786,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,Standard CP with Sliding Window,result_calibration_mse_cp.txt,logs/gap_fill/train_ETTh1_PatchTST_ne1_MOG_pl96.log;logs/run_tsf_ett_backbones_gpu1_20260806_163120.log;result_calibration_mse_cp.txt,long_term_forecast_test_PatchTST_ETTh1_ne1_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4021
ETTh1,PatchTST,cqr,2,MOE,0,0,M,96,48,96,4021,cqr_quantile,0.8680,3.4625,,0.6811,0.1,,unknown - run cannot be dated,,,1.071767,0.828281,1,0.8680,0.8680,3.4625,3.4625,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,"CQR Quantile alpha=0.1, Delayed Update",result_calibration_cqr_quantile.txt,result_calibration_cqr_quantile.txt,long_term_forecast_cqr_PatchTST_ETTh1_ne2_pe0_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4021
ETTh1,PatchTST,cqr,2,MOE,0,0,M,96,48,96,4021,cqr_retrain,0.8743,2.1338,,0.4255,0.1,1000,recorded in the run output,29,,1.071767,0.828281,2,0.8743,0.8743,2.1338,2.1338,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,"Retrained CQR alpha=0.1, mode=finetune, window=1000, interval=96, epochs=3",result_calibration_cqr_retrain.txt,logs/run_tsf_ett_backbones_gpu1_20260806_163120.log;result_calibration_cqr_retrain.txt,long_term_forecast_cqr_PatchTST_ETTh1_ne2_pe0_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4021
ETTh1,PatchTST,test,2,MOE,0,0,M,96,48,96,4021,standard_cp,0.9025,1.9695,,0.9848,0.1,1000,"code, run dated after 2026-01-22",,,0.387325,0.406842,2,0.9025,0.9025,1.9695,1.9695,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,Standard CP with Sliding Window,result_calibration_mse_cp.txt,logs/run_tsf_ett_backbones_gpu1_20260806_163120.log;result_calibration_mse_cp.txt,long_term_forecast_test_PatchTST_ETTh1_ne2_pe0_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4021
ETTh1,PatchTST,test,2,MOG,1,0,M,96,48,96,4021,adaptive_window_cp,0.8926,1.7632,,2.1440,0.1,n/a,calibrator has no sliding window,,,0.408122,0.418662,2,0.8926,0.8926,1.7632,1.7632,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,Adaptive Window CP Delayed,result_calibration_adaptive_window_tsf.txt,logs/run_tsf_ett_backbones_gpu1_20260806_163120.log;result_calibration_adaptive_window_tsf.txt,long_term_forecast_test_PatchTST_ETTh1_ne2_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4021
ETTh1,PatchTST,test,2,MOG,1,0,M,96,48,96,4021,aleatoric_only,0.9011,1.7982,,2.2764,0.1,1000,"code, run dated after 2026-01-22",,,0.408122,0.418662,2,0.9011,0.9011,1.7982,1.7982,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,Aleatoric Only CP Delayed,result_calibration_aleatoric_only.txt,logs/run_tsf_ett_backbones_gpu1_20260806_163120.log;result_calibration_aleatoric_only.txt,long_term_forecast_test_PatchTST_ETTh1_ne2_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4021
ETTh1,PatchTST,test,2,MOG,1,0,M,96,48,96,4021,cp_aleatoric_scale,0.9012,1.7973,,2.2661,0.1,1000,"code, run dated after 2026-01-22",,,0.408122,0.418662,2,0.9012,0.9012,1.7973,1.7973,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,Aleatoric Scale CP Delayed,result_calibration_aleatoric_scale_tsf.txt,logs/run_tsf_ett_backbones_gpu1_20260806_163120.log;result_calibration_aleatoric_scale_tsf.txt,long_term_forecast_test_PatchTST_ETTh1_ne2_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4021
ETTh1,PatchTST,test,2,MOG,1,0,M,96,48,96,4021,cpvs,0.9012,1.7968,,1.4072,0.1,1000,"code, run dated after 2026-01-22",,,0.408122,0.418662,2,0.9012,0.9012,1.7968,1.7968,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,Adaptive CPVS Delayed,result_calibration_cpvs.txt,logs/run_tsf_ett_backbones_gpu1_20260806_163120.log;result_calibration_cpvs.txt,long_term_forecast_test_PatchTST_ETTh1_ne2_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4021
ETTh1,PatchTST,test,2,MOG,1,0,M,96,48,96,4021,standard_cp,0.9022,1.9722,,0.9861,0.1,1000,"code, run dated after 2026-01-22",,,0.408122,0.418662,2,0.9022,0.9022,1.9722,1.9722,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,Standard CP with Sliding Window,result_calibration_mse_cp.txt,logs/run_tsf_ett_backbones_gpu1_20260806_163120.log;result_calibration_mse_cp.txt,long_term_forecast_test_PatchTST_ETTh1_ne2_pe1_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4021
ETTh1,PatchTST,cqr,3,MOE,0,0,M,96,48,96,4021,cqr_quantile,0.8750,3.9905,,0.5124,0.1,,unknown - run cannot be dated,,,1.206220,0.867503,1,0.8750,0.8750,3.9905,3.9905,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,"CQR Quantile alpha=0.1, Delayed Update",result_calibration_cqr_quantile.txt,result_calibration_cqr_quantile.txt,long_term_forecast_cqr_PatchTST_ETTh1_ne3_pe0_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4021
ETTh1,PatchTST,cqr,3,MOE,0,0,M,96,48,96,4021,cqr_retrain,0.8701,2.1762,,0.3729,0.1,1000,recorded in the run output,29,,1.206220,0.867503,2,0.8701,0.8701,2.1762,2.1762,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,"Retrained CQR alpha=0.1, mode=finetune, window=1000, interval=96, epochs=3",result_calibration_cqr_retrain.txt,logs/run_tsf_ett_backbones_gpu1_20260806_163120.log;result_calibration_cqr_retrain.txt,long_term_forecast_cqr_PatchTST_ETTh1_ne3_pe0_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4021
ETTh1,PatchTST,test,3,MOE,0,0,M,96,48,96,4021,standard_cp,0.9025,1.9707,,0.9853,0.1,1000,"code, run dated after 2026-01-22",,,0.383909,0.405757,4,0.9025,0.9069,1.9707,1.9894,1,512,8,2,1,2048,2,4,1,timeF,True,test,0,Standard CP with Sliding Window,result_calibration_mse_cp.txt,logs/all_ett6.log;logs/run_tsf_ett_backbones_gpu1_20260806_163120.log;result_calibration_mse_cp.txt,long_term_forecast_test_PatchTST_ETTh1_ne3_pe0_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4021
ETTh1,PatchTST,test,3,MOE,0,0,M,96,48,96,4022,standard_cp,0.9065,1.9917,,0.9959,0.1,1000,"code, run dated after 2026-01-22",,,0.391838,0.409589,1,0.9065,0.9065,1.9917,1.9917,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,Standard CP,logs/all_ett21.log,logs/all_ett21.log,long_term_forecast_test_PatchTST_ETTh1_ne3_pe0_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4022
ETTh1,PatchTST,test,3,MOE,0,0,M,96,48,96,4023,standard_cp,0.9062,2.0157,,1.0079,0.1,1000,"code, run dated after 2026-01-22",,,0.392926,0.409488,1,0.9062,0.9062,2.0157,2.0157,0,512,8,2,1,2048,2,4,1,timeF,True,test,0,Standard CP,logs/all_ett7.log,logs/all_ett7.log,long_term_forecast_test_PatchTST_ETTh1_ne3_pe0_ug0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0_seed4023
